name,type,industry,revenue,operating_income,net_income,hq_location,num_employees,founded,website,student_careers_url,index_name
"Bluestack Systems, Inc.",Private company,"Virtualization,mobile software",-1.0,-1.0,-1.0,,-1,2009,,https://www.bluestacks.com/work-at-bluestacks.html,BlueStacks
"BlueWare, Inc.",Privately held,Healthcare Information Services,-1.0,-1.0,-1.0,,0,-1,,https://bluware.com/careers/,BlueWare
"Bluebeam, Inc.",Private,Software,-1.0,-1.0,-1.0,,500,-1,https://www.bluebeam.com/,https://www.bluebeam.com/communities/education/,"Bluebeam Software, Inc."
BlueSpace Federal,,software,-1.0,-1.0,-1.0,"Austin, Texas",-1,2006,,http://www.bluespacetech.com/student_job.php,Bluespace (software)
Blumberg Capital,Private,Early Stage Venture Capital,-1.0,-1.0,-1.0,,-1,-1,,https://blumbergcapital.com/,Blumberg Capital
"Boingo Wireless, Inc.",Public,"Telecommunications,Wireless,Technology",250800000.0,-1.0,-1.0,,-1,-1,https://www.boingo.com/,https://www.boingo.com/corporate/careers/,Boingo Wireless
Boller and Chivens,,Astronomical telescopes cameras and other precision instruments,-1.0,-1.0,-1.0,,-1,-1,,https://studentemployment.umich.edu/,Boller and Chivens
The Bomb Factory,Music Venue,,-1.0,-1.0,-1.0,,-1,-1,https://www.thebombfactory.com/,https://www.thebombfactory.com/connect/employment,Bomb Factory
"Bon'App, Inc.",Private,Software Information Retrieval Services Consumer Goods Analytics,-1.0,-1.0,-1.0,"Cambridge, MA",-1,-1,,https://www.bamco.com/careers/,Bon'App
"Booker Software, Inc.",Private company,Service Management Platform,-1.0,-1.0,-1.0,,270,-1,https://www.booker.com/,https://www.booker.com/careers/listing/qa,Booker Software
Boris FX,Private,Video effects software,-1.0,-1.0,-1.0,,-1,-1,https://borisfx.com/,https://borisfx.com/company/careers/,Boris FX
"Bourns, Inc.",Privately held company,Electronics,-1.0,-1.0,-1.0,,7000,1947,https://bourns.com/,https://www.bourns.com/support/careers,"Bourns, Inc."
BrainKeeper,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.mckinsey.com/careers/students,BrainKeeper
Brainshark,Private,,-1.0,-1.0,-1.0,,-1,-1,https://www.brainshark.com/,https://www.brainshark.com/company/careers,Brainshark
Brandfolder,Private,B2B Software SaaS Digital Asset Management  Marketing Asset Management,-1.0,-1.0,-1.0,,50,-1,https://brandfolder.com/,https://jobs.brandfolder.com/,Brandfolder
"Brandlive, Inc.",Private,Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.indeed.com/cmp/Brandlive,Brandlive
Breakthrough Software,,Software,-1.0,-1.0,-1.0,,-1,1984,,https://www.breakthroughcollaborative.org/,Breakthrough Software
"Bright Machines, Inc.",Privately held company,Software,-1.0,-1.0,-1.0,,500,-1,https://www.brightmachines.com/,https://www.brightmachines.com/join-the-team/,Bright Machines
"Brightcove, Inc.",Public,Internet video,-1.0,-1.0,-1.0,,-1,-1,https://www.brightcove.com/en/,https://www.brightcove.com/en/company/careers,Brightcove
Brighterion,Public,"Artificial intelligence,software,Computer software,software",-1.0,-1.0,-1.0,,-1,2000,https://brighterion.com:443/,https://brighterion.com/why-brighterion/careers/,Brighterion
Brightmail Inc.,Private,"High tech,Tech industry",26000000.0,-1.0,1100000.0,,127,1998,https://www.broadcom.com/,https://www.dhs.gov/homeland-security-careers/student-and-recent-grads,Brightmail
Bristol Technology Inc.,Private,,-1.0,-1.0,-1.0,,-1,-1,,https://bristol.cttech.org/,Bristol Technology
Britton Lee Inc. (renamed ShareBase Corp.),Public,Database management systems,-1.0,-1.0,-1.0,,200,-1,,https://www.okcps.org/britton,"Britton Lee, Inc."
Oracle Bronto, ,"Personalization,Email marketing,Social Media,Mobile Marketing,Ecommerce,SaaS",-1.0,-1.0,-1.0,,400,-1,https://bronto.com/,https://bronto.com/,Bronto Software
Bsquare,Public,Technology,-1.0,-1.0,-1.0,,250,1994,https://www.bsquare.com/,https://careers.squareup.com/us/en/university,Bsquare
Buildium,Private company,Property management,-1.0,-1.0,-1.0,,-1,-1,,https://www.buildium.com/careers/,Buildium
"Bullhorn, Inc.",Private Company,"Customer relationship management,Recruitment",-1.0,-1.0,-1.0,,-1,-1,,https://www.bullhorn.com/careers/,"Bullhorn, Inc."
Bunchball,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.bunchball.com/resources,Bunchball
ByWater Solutions LLC,Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://bywatersolutions.com/,http://bywatersolutions.com/about-us,ByWater Solutions
"Bynari, Inc.",Email Software,Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.csuchico.edu/careers/students-and-alumni/trans-and-gender-non-binary-wardrobe-for-wildcats.shtml,Bynari
CBTF Technology,,"Marine,Technology",-1.0,-1.0,-1.0,,-1,-1,,https://osfa.illinois.edu/types-of-aid/employment/virtual-job-board/,CBTF Technology
CD-adapco,Privately Held,"Computer-aided engineering,Computer software,software",-1.0,-1.0,-1.0,,900,-1,,http://mdx2.plm.automation.siemens.com/careers,CD-adapco
CECO Environmental Corp.,Public,Pollution,-1.0,-1.0,-1.0,,-1,-1,,https://www.cecoenviro.com/careers,CECO Environmental
CERTPOINT Systems Inc.,Private,eLearning software and services,-1.0,-1.0,-1.0,,-1,-1,https://www.infor.com/solutions/people/hcm,http://www.certificationpoint.org/,CERTPOINT Systems
CHS Electronics,,software,-1.0,-1.0,-1.0,"Miami, Florida",-1,1994,,https://www.chsinc.com/careers,CHS Electronics
CTERA,Private,"Cloud storage,Cloud storage gateway,s,Data protection,Online backup service,Data synchronization",-1.0,-1.0,-1.0,,-1,-1,,https://www.ctera.com/company/careers/,CTERA Networks
CTL,private,Technology,-1.0,-1.0,-1.0,,-1,-1,,https://ctl.net/pages/jobs,CTL (company)
CYBRA Corporation,Public,Computer Software Solutions,-1.0,-1.0,-1.0,,-1,-1,https://cybra.com/,https://cybra.com/careers/,CYBRA
"Cadence Design Systems, Inc.",Public,Computer Software,2336000000.0,-1.0,989000000.0,,8100,-1,https://www.cadence.com/en_US/home.html,https://www.cadence.com/en_US/home/company/careers.html,Cadence Design Systems
Caligari Corporation,,"software,animation",-1.0,-1.0,-1.0,,-1,1985,,https://www.mckinsey.com/careers/students,Caligari Corporation
Caliper Corporation,Private,"Cartography,Mapping Software,Geographic information system,Geographic Information Systems",-1.0,-1.0,-1.0,,-1,-1,https://www.caliper.com/,https://www.caliper.com/jobs.htm,Caliper Corporation
CallMiner,Private,Software,-1.0,-1.0,-1.0,,-1,2002,,https://careers.callminer.com/,CallMiner
Callidus Software Inc.,Subsidiary,Enterprise software,253091000.0,-1.0,-1.0,,1,-1,https://www.sap.com/acquired-brands/what-is-calliduscloud.html,https://www.sap.com/about/careers.html,CallidusCloud
"Callware Technologies, Inc.",Private,"Telecommunications,Software",-1.0,-1.0,-1.0,,-1,-1,https://www.callware.com/,https://www.callware.com/388/about-us/career-opportunities/,Callware
Calm (company),Private,,-1.0,-1.0,-1.0,,0,2012,https://www.calm.com:443/,https://boards.greenhouse.io/calm,Calm (company)
Cambium Learning Group,Private,,-1.0,-1.0,-1.0,,-1,-1,https://cambiumlearning.com/,https://www.cambiumlearning.com/careers/,Cambium Learning Group
Cambridge Semantics,Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.cambridgesemantics.com/,https://www.cambridgesemantics.com/about-us/careers/,Cambridge Semantics
Campus Consortium,Not for Profit,K-12 Higher Education,-1.0,-1.0,-1.0,,50,-1,https://www.campusconsortium.org/,https://www.campusconsortium.org/,Campus Consortium
Campus Management Corp.,Private,Higher Education Nonprofit and Industry Software Solutions,-1.0,-1.0,-1.0,,750,1988,https://www.campusmanagement.com/,https://www.campusmanagement.com/about-us/careers-at-Campus-Management/,Campus Management Corp.
Canopy,,software,-1.0,-1.0,-1.0,New York City New York,-1,2010,,https://angel.co/company/canopy-nyc/jobs?src=rec,Canopy Innovations
CapLinked,,,-1.0,-1.0,-1.0,"Manhattan Beach, California Manhattan Beach",-1,2010,,https://angel.co/company/caplinked/jobs,CapLinked
Cape Clear,Privately held firm,software,-1.0,-1.0,-1.0,"San Mateo, California",-1,1999,,https://en.wikipedia.org/wiki/Cape_Clear_(software_company),Cape Clear (software company)
Carahsoft,,,-1.0,-1.0,-1.0,,-1,-1,https://www.carahsoft.com/,https://www.carahsoft.com/careers,Carahsoft
Casebook PBC,Public-benefit corporation,"Cloud computing,Software,New York City,New York",-1.0,-1.0,-1.0,,-1,-1,,https://www.casebook.net/jobs/,Casebook PBC
Caspio,Private,Enterprise Software,-1.0,-1.0,-1.0,,150,-1,,https://www.caspio.com/careers/,Caspio
Catalant,private,Computer Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.catalent.com/careers/students-grads/,Catalant
Causata,Private,"customer experience management software,Marketing automation",-1.0,-1.0,-1.0,,-1,2009,,https://www.mckinsey.com/careers/students,Causata
"Cellport Systems, Inc.",Private Corporation,,-1.0,-1.0,-1.0,,-1,1992,http://cellport.com/,https://studentjobs.wisc.edu/,Cellport Systems
CenterSpace Software LLC.,Private,,-1.0,-1.0,-1.0,,-1,-1,http://www.centerspace.net/,https://www.lockheedmartinjobs.com/college-students,CenterSpace Software
"Centro, Inc.",,"Online advertising,real-time bidding,digital media",-1.0,-1.0,-1.0,,-1,-1,,http://www.centroinc.com/career/,Centro Inc
Cepstral LLC,,Speech synthesis,-1.0,-1.0,-1.0,,-1,-1,https://www.cepstral.com/,https://www.pgcareers.com/,Cepstral (company)
"Ceridian HCM, Inc.",Public,SaaS HCM Software,824100000.0,72300000.0,-1.0,,5200,-1,https://www.ceridian.com/,https://www.ceridian.com/careers,Ceridian
Cerner Corporation,Public,"Health Care,Information Technology",5700000000.0,763000000.0,524400000.0,,27400,-1,https://www.cerner.com/,https://careers.cerner.com/students-graduates,Cerner
"Cerulean Studios, LLC.",Limited Liability Company,Software,-1.0,-1.0,-1.0,,9,-1,,https://careers.microsoft.com/us/en/,Cerulean Studios
ChannelAdvisor,Public,e-commerce,130000000.0,-1.0,-1.0,,642,2001,https://www.channeladvisor.com/,https://www.channeladvisor.com/careers/,ChannelAdvisor
Check Point Software Technologies Ltd.,Public,"Security software,Computer hardware",1995000000.0,882000000.0,826000000.0,,5200,-1,https://www.checkpoint.com/,https://careers.checkpoint.com/index.php?m=careers&a=jobs&country_code=BE,Check Point
"Chef Software, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,,https://www.culinaryschools.org/career-info/,Chef (company)
Cherwell Software,Private,Enterprise software,-1.0,-1.0,-1.0,,-1,-1,https://www.cherwell.com/,https://www.cherwell.com/about/careers/,Cherwell Software
Chrome River,,"Software as a service,Software-as-a-service",-1.0,-1.0,-1.0,,350,-1,https://www.chromeriver.com:443/,https://www.chromeriver.com/careers,Chrome River Technologies
"Cincom Systems, Inc.",Private,"Computer software,IT Services",-1.0,-1.0,-1.0,,-1,-1,https://www.cincom.com/us/,https://www.cincom.com/us/company/careers,Cincom Systems
CipherGraph Networks Inc.,Privately held company,Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.aenetworks.com/careers,CipherGraph Networks
Circle Commerce,,Software,-1.0,-1.0,-1.0,,-1,-1,https://circlecommerce.com/,https://www.circle.com/en/careers,Circle Commerce
Ciright Systems,Private,Information Technology Services Saas/PaaS Cloud Computing,-1.0,-1.0,-1.0,,-1,-1,,https://careers.smartrecruiters.com/Ciright,Ciright Systems
"Citrix Systems, Inc.",Public,"Cloud computing,Computer software",3010000000.0,629450000.0,575670000.0,,8200,-1,https://www.citrix.com/,https://jobs.citrix.com/,Citrix Systems
CivicPlus,Private,Web development,-1.0,-1.0,-1.0,,-1,-1,https://www.civicplus.com/,https://www.civicplus.com/careers,CivicPlus
Clarifai,Private,Computer Vision,-1.0,-1.0,-1.0,,90,-1,https://www.clarifai.com/,https://www.clarifai.com/careers,Clarifai
"Clarizen, Inc.",Privately held,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.clarizen.com,https://www.clarizen.com/about/careers/,Clarizen
ClassRanked.com,,"Education,EdTech,Review site",-1.0,-1.0,-1.0,,-1,-1,https://classranked.com/,https://www.wraltechwire.com/2019/08/20/classranked-com-a-duke-student-launched-ratings-site-expands-footprint-to-other-us-campuses/,ClassRanked.com
"ClearSlide, Inc.",,Enterprise Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.clearslide.com/careers/,ClearSlide
ClearTrial,Private,"Clinical trials,Clinical trial,software",-1.0,-1.0,-1.0,,50,-1,https://www.oracle.com/corporate/acquisitions/cleartrial/,https://www.oracle.com/corporate/acquisitions/cleartrial/,ClearTrial
Cleo,Privately held company,Software,-1.0,-1.0,-1.0,,300,-1,https://www.cleo.com/,https://hicleo.com/careers/,Cleo (company)
"ClickSoftware, A Salesforce Company",,"Business software,Field Service Management,Workforce Management",126200000.0,-1.0,-1.0,,700,-1,https://www.salesforce.com/products/field-service/overview/?d=7010M000002NWHXQA4&bc=HL,https://www.salesforce.com/company/careers/,ClickSoftware Technologies
Clinkle,Privately held company,Mobile payments,-1.0,-1.0,-1.0,,-1,-1,,https://angel.co/company/clinkle,Clinkle
ClockworkMod Recovery,,,-1.0,-1.0,-1.0,,-1,-1,https://github.com/,https://www.mckinsey.com/careers/students,ClockworkMod
CloudApp Screen Recorder,,Cloud Computing,-1.0,-1.0,-1.0,,-1,-1,https://www.getcloudapp.com/,https://www.getcloudapp.com/careers,CloudApp
"CloudBees, Inc.",Private,"Continuous delivery software based on,Jenkins,Jenkins CI",-1.0,-1.0,-1.0,,-1,-1,https://www.cloudbees.com/,https://www.indeed.com/cmp/Cloudbees,CloudBees
"CloudEndure, Inc.",,"Software,Computer Software,Information Technology,Cloud Computing",-1.0,-1.0,-1.0,,-1,-1,https://cloudendure.com/,https://www.cloudendure.com/,CloudEndure
"CloudSight, Inc.",Private,"Internet,Computer Software,Computer Vision",-1.0,-1.0,-1.0,,-1,2012,https://cloudsight.ai/,https://angel.co/company/cloudsightai/jobs,CloudSight
"Cloudera, Inc.",Public,Software Development,794000000.0,-1.0,-1.0,,3000,2008,https://www.cloudera.com/,https://www.cloudera.com/careers/teams/university-recruiting.html,Cloudera
Cloudinary,Private,Technology,-1.0,-1.0,-1.0,,200,-1,https://cloudinary.com/,https://cloudinary.com/jobs,Cloudinary
Cloudwords,,software,-1.0,-1.0,-1.0,"San Francisco, California",-1,2010,https://www.cloudwords.com/,https://www.cloudwords.com/blog/cloudwords-university-enroll-now,Cloudwords
Clover Health,Private,Health Care,-1.0,-1.0,-1.0,,-1,-1,https://www.cloverhealth.com/en/,https://www.cloverhealth.com/en/about-us/current-openings,Clover Health
"Clover Network, Inc.",Private,Point of sale,-1.0,-1.0,-1.0,,200,2012,https://www.clover.com/,https://careers.clover.com/,Clover Network
"Clubhouse Software, Inc.",Private,Software,-1.0,-1.0,-1.0,,50,-1,https://clubhouse.io/,https://clubhouse.io/careers/,Clubhouse Software
"Cockroach Labs, Inc.",Private,Software,-1.0,-1.0,-1.0,New York City,-1,2015,https://www.cockroachlabs.com/,https://www.cockroachlabs.com/careers/,Cockroach Labs
Coda,,,-1.0,-1.0,-1.0,,-1,-1,https://coda.io/welcome,https://angel.co/company/coda-io-1/jobs,Coda.io
"Code Dx, Inc.",Private,"Computer software,Development testing,Software assurance",-1.0,-1.0,-1.0,,-1,2015,,https://codedx.com/about-us/careers-code-dx/,Code Dx
Code Rebel Corporation,Public,"Software,Computer Software",-1.0,-1.0,-1.0,,-1,-1,https://www.nuords.com/,https://www.unlv.edu/careerservices,Code Rebel
Code42,Private,Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.code42.com/careers/,Code42
CodeWeavers,Private,Computer software,-1.0,-1.0,-1.0,,30,-1,https://www.codeweavers.com/,https://www.codeweavers.com/about/jobs,CodeWeavers
Coherent Solutions,Private,"Software development,Software testing,Software maintenance,IT consulting,Web development",-1.0,-1.0,-1.0,,800,-1,https://www.coherentsolutions.com/,https://www.coherent-solutions.com/about-us/career-opportunities/,Coherent Solutions
CollabNet VersionOne,Private,Software Company,-1.0,-1.0,-1.0,,-1,1999,,https://www.collab.net/company/careers,CollabNet
CollaborateMD,Private,Software,-1.0,-1.0,-1.0,,-1,1999,,https://www.collaboratemd.com/about-us/careers/,CollaborateMD
"Collaborative Drug Discovery, Inc.",Private,"Life sciences,informatics",-1.0,-1.0,-1.0,,-1,-1,,https://www.collaborativedrug.com/about/careers/,Collaborative Drug Discovery
Cologix,,Data center management,-1.0,-1.0,-1.0,,-1,2010,https://www.cologix.com/,https://www.cologix.com/company/careers/,Cologix
Commence Corporation,Privately Held Corporation,Computer software,-1.0,-1.0,-1.0,,-1,-1,,https://www.credit-suisse.com/careers/en/career-opportunities/students-and-graduates.html,Commence Corporation
CommerceHub,Private,"E-commerce,drop shipping",-1.0,-1.0,-1.0,,-1,-1,,https://www.commercehub.com/careers/,CommerceHub
"Commvault Systems, Inc.",Public,Information technology,711000000.0,-1.0,-1.0,,2300,1996,,https://careers.commvault.com/,Commvault
"Comodo Security Solutions, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,1200,-1,,https://www.comodo.com/careers.php,Comodo Cybersecurity
"Composite Software, Inc.",,Computer software,-1.0,-1.0,-1.0,,-1,2001,,https://www.adobe.com/careers/university.html,Composite Software
CompuCom Systems Inc.,,Information Technology Services,-1.0,-1.0,-1.0,,8000,1987,,https://www.compucom.com/compucom-careers,CompuCom Systems
"CSSI Technologies, Inc.",Corporation,Technology,-1.0,-1.0,-1.0,,20,-1,,https://www.indeed.com/q-Student-Support-Services-jobs.html,Computer Support Services
"Comverse Technology, Inc.",CMVT}} ),Computer software,1590000000.0,-1.0,58700000.0,,4500,-1,,https://www.zippia.com/comverse-careers-995903/,Comverse Technology
Concentric Sky,Privately held company,,-1.0,-1.0,-1.0,,-1,-1,https://concentricsky.com:443/,https://www.concentricsky.com/team/careers,Concentric Sky
Concursive,,software,-1.0,-1.0,-1.0,"Norfolk, Virginia",-1,2000,,https://www.producthood.com/product/concursive-suite/,Concursive
Conductor,Private,Digital marketing,-1.0,-1.0,-1.0,,-1,-1,,https://www.conductor.com/careers/,Conductor (company)
Condusiv Technologies,Privately held company,Computer software,-1.0,-1.0,-1.0,,-1,-1,,https://www.indeed.com/cmp/Condusiv-Technologies,Condusiv Technologies
