Invesco S&P Smallcap 600 Pure Value ETF,Investormill
Seabridge Gold, Inc. Ordinary Shares (Canada),Relationship
ProShares Ultra SmallCap600,ProgrammableWeb
Sabre Corporation - Common Stock,Relationship
Sachem Capital Corp. 6.875% Notes due 2024,ClearHealthCosts
Sachem Capital Corp. Common Shares,ClearHealthCosts
SAExploration Holdings, Inc. - Common Stock,Relationship
Saratoga Investment Corp 6.25% Notes due 2023,PlanetEcosystems
Safehold Inc. Common Stock,PlaceILive.com
Sanderson Farms, Inc. - Common Stock,NonprofitMetrics
Safety Insurance Group, Inc. - Common Stock,SpotHero.com
Sage Therapeutics, Inc. - Common Stock,FindTheBest.com
Sonic Automotive, Inc. Common Stock,PlaceILive.com
Saia, Inc. - Common Stock,InfoCommerce
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,PricewaterhouseCoopers
SailPoint Technologies Holdings, Inc. Common Stock,SpotHero.com
Salisbury Bancorp, Inc. - Common Stock,PlaceILive.com
Salem Media Group, Inc. - Class A Common Stock,ClearHealthCosts
Scorpio Bulkers Inc. Common Stock,SpotHero.com
Boston Beer Company, Inc. (The) Common Stock,PlanetEcosystems
Schultze Special Purpose Acquisition Corp. - Common Stock,ClearHealthCosts
Schultze Special Purpose Acquisition Corp. - Unit,SimpleTuition
Silvercrest Asset Management Group Inc. - Common Stock,ClearHealthCosts
Banco Santander, S.A. Sponsored ADR (Spain),PricewaterhouseCoopers
Sandstorm Gold Ltd. Ordinary Shares (Canada),Morningstar,
Sanmina Corporation - Common Stock,Environmental
S&W Seed Company - Common Stock,OpenCounter
SAP  SE ADS,Spikes
Software Acquisition Group Inc. - Class A Common Stock,realtor.com
Software Acquisition Group Inc. - Unit,Relationship
Saratoga Investment Corp New,Marinexplore,
Sandy Spring Bancorp, Inc. - Common Stock,PlaceILive.com
EchoStar Corporation - Common stock,Construction
Cassava Sciences, Inc. - Common Stock,PlaceILive.com
Spirit Airlines, Inc. Common Stock,PlaceILive.com
Safe Bulkers, Inc Common Stock ($0.001 par value),Environmental
SBA Communications Corporation - Class A Common Stock,MuckRock.com
ProShares Short SmallCap600,PricewaterhouseCoopers
Strongbridge Biopharma plc - Ordinary Shares,OpportunitySpace,
SB One Bancorp - Common Stock,Environmental
Seacoast Banking Corporation of Florida - Common Stock,NonprofitMetrics
Switchback Energy Acquisition Corporation Class A Common Stock,PricewaterhouseCoopers
SB Financial Group, Inc. - Common Stock,PlaceILive.com
Sinclair Broadcast Group, Inc. - Class A Common Stock,FindTheBest.com
Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock,PlanetEcosystems
Western Asset Intermediate Muni Fund Inc Common Stock,PricewaterhouseCoopers
ALPS Medical Breakthroughs ETF,ClearHealthCosts
Star Bulk Carriers Corp. - Common Shares,PricewaterhouseCoopers
Star Bulk Carriers Corp. - 8.30% Senior Notes due 2022,PricewaterhouseCoopers
Short Basic Materials,NonprofitMetrics
Scorpio Tankers Inc. 6.75% Senior Notes due 2020,PricewaterhouseCoopers
Signature Bank - Common Stock,FindTheBest.com
SilverBow Resorces, Inc. Common Stock,LoseIt.com
Spring Bank Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Sabine Royalty Trust Common Stock,ClearHealthCosts
Sabra Health Care REIT, Inc. - Common Stock,ClearHealthCosts
Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),PricewaterhouseCoopers
Southside Bancshares, Inc. - Common Stock,FindTheBest.com
Sterling Bancorp, Inc. - Common Stock,PlaceILive.com
Starbucks Corporation - Common Stock,MuckRock.com
Santander Consumer USA Holdings Inc. Common Stock,PricewaterhouseCoopers
Stellus Capital Investment Corporation 5.75% Notes due 2022,PlanetEcosystems
AdvisorShares Cornerstone Small Cap ETF,PlanetEcosystems
ProShares UltraShort Consumer Services,PricewaterhouseCoopers
Sachem Capital Corp. 7.125% Notes due 2024,ClearHealthCosts
Southern Copper Corporation Common Stock,SpotHero.com
LMP Capital and Income Fund Inc. Common Stock,PlaceILive.com
Schwab U.S. Small-Cap ETF,ClearHealthCosts
Schwab U.S. Broad Market ETF,DataMarket
Schwab International Small-Cap Equity ETF,PatientsLikeMe
Schwab US Dividend Equity ETF,SimpleTuition
Schwab Emerging Markets Equity ETF,MarketSense
Schwab International Equity ETF,PatientsLikeMe
Schwab U.S. Large-Cap Growth ETF,HealthPocket,
Schwab U.S. REIT ETF,Seabourne
Schwab 5-10 Year Corporate Bond ETF,HealthPocket,
Schwab 1-5 Year Corporate Bond ETF,HealthPocket,
Schwab 1000 Index ETF,Webitects
Scholastic Corporation - Common Stock,Construction
Schwab U.S. Mid Cap ETF,WaterSmart
Schnitzer Steel Industries, Inc. - Class A Common Stock,FindTheBest.com
Schwab Short-Term U.S. Treasury ETF,WaterSmart
Schwab U.S. TIPs ETF,SmartAsset
Schwab Long-Term U.S. Treasury ETF,WaterSmart
Schwab Intermediate-Term U.S. Treasury ETF,PricewaterhouseCoopers
Schwab U.S. Large-Cap Value ETF,Revaluate
Charles Schwab Corporation (The) Common Stock,ClearHealthCosts
Schwab U.S. Large-Cap ETF,HealthPocket,
Schwab US Aggregate Bond ETF,Healthgrades
Service Corporation International Common Stock,PricewaterhouseCoopers
Global X Scientific Beta Europe ETF,PlaceILive.com
VanEck Vectors India Small-Cap Index ETF,Investormill
Global X Scientific Beta Japan ETF,PatientsLikeMe
Global X Scientific Beta US ETF,PatientsLikeMe
Global X Scientific Beta Asia ex-Japan ETF,PatientsLikeMe
iShares MSCI Japan Sm Cap,Relationship
Socket Mobile, Inc. - Common Stock,PlaceILive.com
Stepan Company Common Stock,ClearHealthCosts
Stellus Capital Investment Corporation Common Stock,PlanetEcosystems
ProShares UltraShort Bloomberg Crude Oil,PricewaterhouseCoopers
Superconductor Technologies Inc. - Common Stock,PricewaterhouseCoopers
comScore, Inc. - Common Stock,LoseIt.com
SC Health Corporation Class A Ordinary Shares,mHealthCoach
scPharmaceuticals Inc. - Common Stock,PlaceILive.com
SciPlay Corporation - Class A Common Stock,PlaceILive.com
Steelcase Inc. Common Stock,LoseIt.com
ScanSource, Inc. - Common Stock,PlaceILive.com
Sculptor Capital Management, Inc. Class A Common Stock,PlanetEcosystems
Shoe Carnival, Inc. - Common Stock,ClearHealthCosts
SCVX Corp. Class A Ordinary Shares,OpportunitySpace,
SecureWorks Corp. - Class A Common Stock,MuckRock.com
L.S. Starrett Company (The) Common Stock,PlanetEcosystems
SCYNEXIS, Inc. - Common Stock,PlaceILive.com
iShares MSCI EAFE Small-Cap ETF,ClearHealthCosts
SandRidge Energy, Inc. Common Stock,FindTheBest.com
IQ Short Duration Enhanced Core Bond U.S. ETF,PricewaterhouseCoopers
SmileDirectClub, Inc. - Common Stock,FindTheBest.com
USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,ClearHealthCosts
ProShares UltraShort SmallCap600,PricewaterhouseCoopers
Global X MSCI SuperDividend Emerging Markets ETF,PublicEngines
iShares MSCI Global Impact ETF,HealthPocket,
Impact Shares Sustainable Development Goals Global Equity ETF,Development
Schrodinger, Inc. - Common Stock,CONNECT-DOT
Standard Diversified Inc. Class A Common Stock,PlanetEcosystems
Global X SuperDividend ETF,Government
ALPS Sector Dividend Dogs ETF,Retroficiency
UltraPro Short Dow30,TransparaGov
ProShares UltraShort Utilities,Progressive
Superior Drilling Products, Inc. Common Stock,PricewaterhouseCoopers
Seadrill Limited Common Stock,PlaceILive.com
ProShares UltraShort S&P500,ClearHealthCosts
First Trust SMID Cap Rising Dividend Achievers ETF,OptumInsight
SPDR S&P Dividend ETF,Persint
ETRACS Monthly Pay 2xLeveraged S&P Dividend ETN,TransparaGov
Sea Limited American Depositary Shares, each representing one Class A Ordinary Share,PricewaterhouseCoopers
SeaChange International, Inc. - Common Stock,PlaceILive.com
SeaWorld Entertainment, Inc. Common Stock,NonprofitMetrics
Seaboard Corporation Common Stock,Relationship
Secoo Holding Limited - American Depositary Shares,PlanetEcosystems
Northern Lights Fund Trust IV Main Sector Rotation ETF,Construction
SolarEdge Technologies, Inc. - Common Stock,PlanetEcosystems
Sealed Air Corporation Common Stock,ClearHealthCosts
Origin Agritech Limited - Common Stock,PricewaterhouseCoopers
Seelos Therapeutics, Inc. - Common Stock,SpotHero.com
ProShares Short Financials,Progressive
SEI Investments Company - Common Stock,PlanetEcosystems
Virtus Seix Senior Loan ETF,EarthObserver
Selecta Biosciences, Inc. - Common Stock,LoseIt.com
Global Self Storage, Inc. - Common Stock,PlanetEcosystems
Select Medical Holdings Corporation Common Stock,ClearHealthCosts
Seneca Foods Corp. - Class A Common Stock,ClearHealthCosts
Seneca Foods Corp. - Class B Common Stock,ClearHealthCosts
Senseonics Holdings, Inc. Common Stock,PlaceILive.com
ServiceMaster Global Holdings, Inc. Common Stock,PricewaterhouseCoopers
Synthesis Energy Systems, Inc. - Common Stock,FindTheBest.com
Sesen Bio, Inc. - Common Stock,LoseIt.com
Stifel Financial Corporation Common Stock,Environmental
Sound Financial Bancorp, Inc. - Common Stock,SocialEffort
ServisFirst Bancshares, Inc. - Common Stock,FindTheBest.com
Safeguard Scientifics, Inc. New Common Stock,PlaceILive.com
Safe-T Group Ltd. - American Depositary Shares,PlanetEcosystems
WisdomTree U.S. Short Term High Yield Corporate Bond Fund,PricewaterhouseCoopers
WisdomTree U.S. Short Term Corporate Bond Fund,StreetCred
Stitch Fix, Inc. - Class A Common Stock,FindTheBest.com
SFL Corporation Ltd,Relationship
Sprouts Farmers Market, Inc. - Common Stock,SpotHero.com
Simmons First National Corporation - Common Stock,eInstitutional
Southern First Bancshares, Inc. - Common Stock,FindTheBest.com
Osprey Technology Acquisition Corp. Class A Common Stock,PricewaterhouseCoopers
Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares, HK$1.00 par value),PricewaterhouseCoopers
SoFi Select 500 ETF,SocialEffort
SoFi 50 ETF,LoopNet
SoFi Next 500 ETF,Marinexplore,
Sirius International Insurance Group, Ltd. - Common Share,PricewaterhouseCoopers
Saga Communications, Inc. - Class A Common Stock,MuckRock.com
Southwest Georgia Financial Corporation Common Stock,Environmental
SG Blocks, Inc. - Common Stock,LoseIt.com
Superior Group of Companies, Inc. - Common Stock,NonprofitMetrics
Sprott Junior Gold Miners ETF,OptumInsight
Sprott Gold Miners ETF,EarthObserver
Seattle Genetics, Inc. - Common Stock,PlanetEcosystems
iPathA Series B Bloomberg Sugar Subindex Total Return ETN,PricewaterhouseCoopers
SMART Global Holdings, Inc. - Ordinary Shares,SmartProcure
Sigma Labs, Inc. - Common Stock,PlanetEcosystems
SigmaTron International, Inc. - Common Stock,eInstitutional
Sangamo Therapeutics, Inc. - Common Stock,FindTheBest.com
Scientific Games Corp - Common Stock,InfoCommerce
SGOCO Group, Ltd - Ordinary Shares (Cayman Islands),ClearHealthCosts
Aberdeen Standard Physical Gold Shares ETF,ClearHealthCosts
SPAR Group, Inc. - Common Stock,SpotHero.com
Surgery Partners, Inc. - Common Stock,realtor.com
Star Group L.P. Common Stock,SpotHero.com
ProShares Short S&P500,Progressive
WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,PlanetEcosystems
Shake Shack, Inc. Class A Common Stock,MuckRock.com
Shore Bancshares Inc - Common Stock,ClearHealthCosts
SPDR Series Trust SPDR SSGA Gender Diversity Index ETF,EarthObserver
Shenandoah Telecommunications Co - Common Stock,PricewaterhouseCoopers
Shinhan Financial Group Co Ltd American Depositary Shares,OpportunitySpace,
SINOPEC Shangai Petrochemical Company, Ltd. Common Stock,PlanetEcosystems
Seanergy Maritime Holdings Corp - Common Stock,PricewaterhouseCoopers
Tortoise Acquisition Corp. Class A Common Stock,PricewaterhouseCoopers
Shiloh Industries, Inc. - Common Stock,FindTheBest.com
Shell Midstream Partners, L.P. Common Units representing Limited Partner Interests,PricewaterhouseCoopers
SPDR Nuveen Bloomberg Barclays Short Term Municipal Bond ETF,PricewaterhouseCoopers
Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares,PricewaterhouseCoopers
Steven Madden, Ltd. - Common Stock,ClearHealthCosts
Shopify Inc. Class A Subordinate Voting Shares,PlanetEcosystems
SharpSpring, Inc. - Common Stock,PlaceILive.com
iShares Short Treasury Bond ETF,StreetEasy
Sherwin-Williams Company (The) Common Stock,PlanetEcosystems
iShares 1-3 Year Treasury Bond ETF,StreetEasy
VanEck Vectors Short High-Yield Municipal Index ETF,PlanetEcosystems
iShares 0-5 Year High Yield Corporate Bond ETF,Healthgrades
Xtrackers Short Duration High Yield Bond ETF,Relationship
Silvergate Capital Corporation Class A Common Stock,ClearHealthCosts
SI-BONE, Inc. - Common Stock,LoseIt.com
Select Interior Concepts, Inc. - Class A Common Stock,PlanetEcosystems
Companhia Siderurgica Nacional S.A. Common Stock,ClearHealthCosts
Siebert Financial Corp. - Common Stock,realtor.com
Sientra, Inc. - Common Stock,Environmental
SIFCO Industries, Inc. Common Stock,FindTheBest.com
Sify Technologies Limited - American Depository Shares, each represented by one Equity Share,PricewaterhouseCoopers
Signet Jewelers Limited Common Shares,FindTheBest.com
SIGA Technologies Inc. - Common Stock,FindTheBest.com
Selective Insurance Group, Inc. - Common Stock,PlaceILive.com
ProShares UltraShort Industrials,Relationship
Global X Silver Miners ETF,PublicEngines
Silicom Ltd - Ordinary Shares,Morningstar,
ETFMG Prime Junior Silver Miners ETF,PricewaterhouseCoopers
Silk Road Medical, Inc. - Common Stock,PlaceILive.com
SilverCrest Metals Inc. Common Shares,ClearHealthCosts
Grupo Simec, S.A.B. de C.V. American Depositary Shares,PricewaterhouseCoopers
Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares,PricewaterhouseCoopers
SPDR S&P Kensho Intelligent Structures ETF ,NonprofitMetrics
Sina Corporation - Ordinary Shares,OpportunitySpace,
Sino-Global Shipping America, Ltd. - Common Stock,ClearHealthCosts
SiNtx Technologies, Inc. - Common Stock,FindTheBest.com
Sirius XM Holdings Inc. - Common Stock,FindTheBest.com
SITE Centers Corp. Common Stock,FindTheBest.com
SiteOne Landscape Supply, Inc. Common Stock,PlaceILive.com
SiTime Corporation - Common Stock,MuckRock.com
SVB Financial Group - Common Stock,InfoCommerce
SVB Financial Group - Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A,PricewaterhouseCoopers
Aberdeen Standard Physical Silver Shares ETF,ClearHealthCosts
Six Flags Entertainment Corporation New Common Stock,PlanetEcosystems
iShares Edge MSCI USA Size Factor ETF,SocialEffort
ProShares Short High Yield,Progressive
South Jersey Industries, Inc. Common Stock,FindTheBest.com
South Jersey Industries, Inc. 5.625% Junior Subordinated Notes due 2079,eInstitutional
South Jersey Industries, Inc. Corporate Units,PricewaterhouseCoopers
J.M. Smucker Company (The) New Common Stock,MuckRock.com
SPDR Bloomberg Barclays Short Term High Yield Bond ETF,PricewaterhouseCoopers
Shaw Communications Inc. Common Stock,MuckRock.com
San Juan Basin Royalty Trust Common Stock,NonprofitMetrics
SJW Group Common Stock (DE),InfoCommerce
ProShares UltraShort Financials,Personalis
SK Telecom Co., Ltd. Common Stock,ClearHealthCosts
FlexShares Credit-Scored US Corporate Bond Index Fund,PricewaterhouseCoopers
Tanger Factory Outlet Centers, Inc. Common Stock,PricewaterhouseCoopers
Skechers U.S.A., Inc. Common Stock,SpotHero.com
Skyline Champion Corporation Common Stock,ClearHealthCosts
Sky Solar Holdings, Ltd. - American Depositary Shares,PlanetEcosystems
SkyWest, Inc. - Common Stock,InfoCommerce
First Trust Cloud Computing ETF,FirstPoint,
Silicon Laboratories, Inc. - Common Stock,FindTheBest.com
Schlumberger N.V. Common Stock,ClearHealthCosts
U.S. Silica Holdings, Inc. Common Stock,LoseIt.com
Select Bancorp, Inc. - Common Stock,PlaceILive.com
Solid Biosciences Inc. - Common Stock,LoseIt.com
Sun Life Financial Inc. Common Stock,PlaceILive.com
SL Green Realty Corp Common Stock,ClearHealthCosts
Super League Gaming, Inc. - Common Stock,PlaceILive.com
Sol-Gel Technologies Ltd. - Common Stock,PlanetEcosystems
Silgan Holdings Inc. - Common Stock,LoseIt.com
SLM Corporation - Common Stock,MuckRock.com
SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B,NonprofitMetrics
Soleno Therapeutics, Inc. - Common Stock,FindTheBest.com
Simulations Plus, Inc. - Common Stock,SimpleTuition
iShares 0-5 Year Investment Grade Corporate Bond ETF,PricewaterhouseCoopers
Solar Capital Ltd. - Common Stock,PlaceILive.com
Salarius Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
SELLAS Life Sciences Group, Inc.  - Common Stock,PlaceILive.com
Salt High truBeta US Market ETF,DataMarket
iShares Silver Trust,Progressive
Credit Suisse AG - Credit Suisse Silver Shares Covered Call Exchange Traded Notes,PricewaterhouseCoopers
iShares MSCI Global Silver Miners Fund,EarthObserver
VanEck Vectors Steel ETF ,PlanetEcosystems
SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML),PlanetEcosystems
SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK),PlanetEcosystems
SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK,PlanetEcosystems
SM Energy Company Common Stock,PlanetEcosystems
Smartsheet Inc. Class A Common Stock,SmartAsset
VanEck Vectors AMT-Free Short Municipal Index ETF,PricewaterhouseCoopers
Southern Missouri Bancorp, Inc. - Common Stock,SpotHero.com
SmartFinancial, Inc. - Common Stock,PlaceILive.com
Super Micro Computer, Inc. - Common Stock,PricewaterhouseCoopers
AlphaMark Actively Managed Small Cap ETF,PatientsLikeMe
UltraPro Short MidCap400,Relationship
ProShares Russell 2000 Dividend Growers ETF,PricewaterhouseCoopers
Syntax Stratified MidCap ETF,DataMarket
Sharps Compliance Corp. - Common Stock,Compliance
SPDR EURO STOXX Small Cap ETF,Geoscape
Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),OpportunitySpace,
Scotts Miracle-Gro Company (The) Common Stock,ClearHealthCosts
VanEck Vectors Semiconductor ETF,PlanetEcosystems
ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,NonprofitMetrics
SEACOR Marine Holdings Inc. Common Stock ,PlaceILive.com
Ishares MSCI India Small Cap ETF,iMedicare
Schmitt Industries, Inc. - Common Stock,FindTheBest.com
iShares Edge MSCI Multifactor USA Small-Cap ETF,ClearHealthCosts
Direxion Daily Small Cap Bull 2X Shares,iMedicare
Summit Midstream Partners, LP Common Units Representing Limited Partner Interests,PricewaterhouseCoopers
SPDR SSGA US Small Cap Low Volatility Index ETF,SimpleTuition
Salient Midstream Common Shares of Beneficial Interest,PlanetEcosystems
South Mountain Merger Corp. - Class A Common Stock,SpotHero.com
South Mountain Merger Corp. - Unit,Smartronix
iShares Trust iShares Russell 2500 ETF,SmartAsset
Summit Financial Group, Inc. - Common Stock,MuckRock.com
Summit Therapeutics plc - American Depositary Shares,PlanetEcosystems
Short Term Municipal Bond Active Exchange-Traded Fund,Healthgrades
iShares Trust ETF,SmartAsset
ProShares UltraShort Basic Materials,PricewaterhouseCoopers
VanEck Vectors Low Carbon Energy ETF,Development
Standard Motor Products, Inc. Common Stock,Construction
The Simply Good Foods Company - Common Stock,PlanetEcosystems
Stein Mart, Inc. - Common Stock,Relationship
Smith Micro Software, Inc. - Common Stock,Microsoft
Semtech Corporation - Common Stock,Retroficiency
Sierra Metals Inc. Common Stock,ClearHealthCosts
SMTC Corporation - Common Stock,MuckRock.com
Snap-On Incorporated Common Stock,PlanetEcosystems
Snap Inc. Class A Common Stock,PlanetEcosystems
Sleep Number Corporation - Common Stock,PlanetEcosystems
Seneca Biopharma, Inc. - Common Stock,Environmental
Synchronoss Technologies, Inc. - Common Stock,FindTheBest.com
Smart Sand, Inc. - Common Stock,Morningstar,
Sundance Energy Inc.  - Common Stock,PlanetEcosystems
Sundial Growers Inc. - Common Shares,FindTheBest.com
Schneider National, Inc. Common Stock,ClearHealthCosts
Syndax Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Sony Corporation Common Stock,Relationship
SenesTech, Inc. - Common Stock,PlanetEcosystems
Security National Financial Corporation - Class A Common Stock,ClearHealthCosts
Soligenix, Inc. - Common Stock,PlaceILive.com
Highland/iBoxx Senior Loan ETF,gRadiant
Sanchez Midstream Partners LP Common Stock,ClearHealthCosts
Smith & Nephew SNATS, Inc. Common Stock,FindTheBest.com
Sonoma Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
China Petroleum & Chemical Corporation Common Stock,ClearHealthCosts
Xtrackers S&P 500 ESG ETF,TransparaGov
Synopsys, Inc. - Common Stock,LoseIt.com
New Senior Investment Group Inc. Common Stock,NonprofitMetrics
Global X Internet of Things ETF,PlanetEcosystems
Sunesis Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Merlyn.AI Tactical Growth & Income ETF,ClearHealthCosts
Synovus Financial Corp. Common Stock,Environmental
Synnex Corporation Common Stock,Relationship
Sanofi - American Depositary Shares,OpportunitySpace,
Southern Company (The) Common Stock,SpotHero.com
Global X Social Media ETF,SocialEffort
Sogou Inc. American Depositary Shares, each representing one Class A Ordinary Share,PricewaterhouseCoopers
Sotherly Hotels Inc. - Common Stock,SpotHero.com
Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,PricewaterhouseCoopers
Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,PricewaterhouseCoopers
Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,PricewaterhouseCoopers
Sohu.com Limited  - American Depositary Shares,ClearHealthCosts
Solaris Oilfield Infrastructure, Inc. Class A Common Stock,NonprofitMetrics
Global X Fertilizers/Potash ETF,PlanetEcosystems
Southern Company (The) Series 2015A 6.25% Junior Subordinated Notes due October 15, 2075,PricewaterhouseCoopers
Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076,PricewaterhouseCoopers
Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077,PricewaterhouseCoopers
Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080,PricewaterhouseCoopers
Renesola Ltd. American Depsitary Shares (Each representing 10 shares),PricewaterhouseCoopers
Southern Company (The) 2019 Series A Corporate Units,PricewaterhouseCoopers
Electrameccanica Vehicles Corp. Ltd. - Common Stock,ClearHealthCosts
Soliton, Inc. - Common Stock,LoseIt.com
Sonoco Products Company Common Stock,NonprofitMetrics
Southern National Bancorp of Virginia, Inc. - Common Stock,NonprofitMetrics
Akazoo S.A. - Ordinary Shares,OpportunitySpace,
Sonim Technologies, Inc. - Common Stock,FindTheBest.com
Sonos, Inc. - Common Stock,LoseIt.com
Source Capital, Inc. Common Stock,PlaceILive.com
SORL Auto Parts, Inc. - Common Stock,realtor.com
Cambria Sovereign Bond ETF,Government
Direxion Daily Semiconductor Bull 3x Shares,PricewaterhouseCoopers
Direxion Daily Semiconductor Bear 3x Shares,PricewaterhouseCoopers
iShares PHLX SOX Semiconductor Sector Index Fund,EarthObserver
Teucrium Soybean Fund ETV,Microsoft
SP Plus Corporation - Common Stock,PlanetEcosystems
SPDR Portfolio Aggregate Bond ETF,OpportunitySpace,
Spartan Energy Acquisition Corp Class A Common Stock,PlanetEcosystems
Spartan Motors, Inc. - Common Stock,realtor.com
Spectrum Brands Holdings, Inc. Common Stock,OptumInsight
SPDR Portfolio Corporate Bond ETF,OpportunitySpace,
SuperCom, Ltd. - Ordinary Shares,Morningstar,
Virgin Galactic Holdings, Inc. Common Stock,PlaceILive.com
Direxion Daily S&P 500 Bear 1X Shares,Marinexplore,
AAM S&P 500 High Dividend Value ETF,Revaluate
SPDR Portfolio Developed World ex-US ETF,Development
Special Opportunities Fund, Inc Common Stock,OpportunitySpace,
SPDR Index Shares Fund SPDR Portfolio Emerging Markets ETF,PricewaterhouseCoopers
SPDR Portfolio Europe ETF,OpportunitySpace,
Global X SuperIncome Preferred ETF,Marinexplore,
South Plains Financial, Inc. - Common Stock,PlaceILive.com
Simon Property Group, Inc. Common Stock,SimpleTuition
S&P Global Inc. Common Stock,PlanetEcosystems
SPDR Portfolio MSCI Global Stock Market ETF,OpportunitySpace,
Invesco S&P 500 GARP ETF,Investormill
Suburban Propane Partners, L.P. Common Stock,PlanetEcosystems
Invesco S&P 500 High Beta ETF,Copyright
Invesco S&P 500 High Dividend Low Volatility ETF,Investormill
Invesco S&P 500 Quality ETF,Vizzuality
SPDR Portfolio High Yield Bond ETF,OpportunitySpace,
SPI Energy Co., Ltd. - Ordinary Shares,PlanetEcosystems
SPDR Portfolio Intermediate Term Corporate Bond ETF,PricewaterhouseCoopers
SPDR Portfolio TIPS ETF,OpportunitySpace,
Spark Energy, Inc. - Class A Common Stock,Peterson's
Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,PricewaterhouseCoopers
SPDR Portfolio Long Term Corporate Bond ETF,PricewaterhouseCoopers
SPDR Portfolio S&P 500 ETF,OpportunitySpace,
Splunk Inc. - Common Stock,PlanetEcosystems
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,PricewaterhouseCoopers
Invesco S&P 500 Low Volatility ETF,Investormill
SPDR Portfolio Mortgage Backed Bond ETF,OpportunitySpace,
SPDR Portfolio S&P 400 Mid Cap ETF  ,OpportunitySpace,
Invesco S&P 500 Momentum ETF,Development
Invesco S&P 500 Minimum Variance ETF,InfoCommerce
Superior Energy Services, Inc. Common Stock,PricewaterhouseCoopers
SeaSpine Holdings Corporation - Common Stock,Environmental
Sapiens International Corporation N.V. - Common Shares,PricewaterhouseCoopers
Spok Holdings, Inc. - Common Stock,SpotHero.com
Spotify Technology S.A. Ordinary Shares,PlanetEcosystems
Spectrum Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Sprott Physical Platinum and Palladium Trust,PossibilityU
Spirit Aerosystems Holdings, Inc. Common Stock,PricewaterhouseCoopers
Spero Therapeutics, Inc. - Common Stock,SpotHero.com
Support.com, Inc. - Common Stock,SpotHero.com
SPDR Portfolio Short Term Corporate Bond ETF,PricewaterhouseCoopers
SPS Commerce, Inc. - Common Stock,SpotHero.com
Tidal ETF Trust SP Funds Dow Jones Global Sukuk ETF,eInstitutional
SPDR Portfolio S&P 600 Small Cap ETF,OpportunitySpace,
Sprout Social, Inc - Class A Common Stock,CliniCast
SPDR Portfolio Intermediate Term Treasury ETF,NonprofitMetrics
SPDR Portfolio Long Term Treasury ETF,NonprofitMetrics
SPDR Portfolio S&P 1500 Composite Stock Market ETF,OpportunitySpace,
SpartanNash Company - Common Stock,PlanetEcosystems
SPDR Portfolio Short Term Treasury ETF,NonprofitMetrics
SP Funds S&P 500 Sharia Industry Exclusions ETF,PlanetEcosystems
Direxion Daily S&P 500 Bull 2X Shares,Revaluate
Invesco S&P 500 Value with Momentum ETF,HealthPocket,
Invesco S&P 500 Enhanced Value ETF,Development
Sportsman's Warehouse Holdings, Inc. - Common Stock,PricewaterhouseCoopers
SunPower Corporation - Common Stock,PowerAdvocate
ProShares S&P 500 Bond ETF,Progressive
SPX Corporation Common Stock,SpotHero.com
ProShares S&P 500 Ex-Energy ETF,Progressive
Direxion Daily S&P 500 Bull 3X Shares,Revaluate
ProShares S&P 500 Ex-Financials ETF,Progressive
Direxion Daily S&P 500 Bear 3X,RedLaser
ProShares S&P 500 Ex-Technology ETF,PlanetEcosystems
ProShares UltraPro Short S&P500,Relationship
ProShares S&P 500 Ex-Health Care ETF,ClearHealthCosts
